F1	7723006639
F0	2149150080
f1	1827863040
f2	46338048
f3	15401216
f4	11143168
f5	10428928
f6	10632192
f7	11072768
f8	11654272
f9	12135936
f10	12799232
f11	13319680
f12	13875200
f13	14174848
f14	14372480
f15	14426496
f16	14057856
f17	13522816
f18	12502272
f19	11409152
f20	10171648
f21	8742016
f22	7270144
f23	5919360
f24	4638464
f25	3625728
f26	2764800
f27	2049152
f28	1504384
f29	1135104
f30	799360
f31	592768
f32	440576
f33	345088
f34	271616
f35	241792
f36	212736
f37	188672
f38	177152
f39	167936
f40	157824
f41	156928
f42	143104
f43	143104
f44	124544
f45	125440
f46	119296
f47	115840
f48	108288
f49	103168
f50	93824
f51	88704
f52	92160
f53	85632
f54	81280
f55	74752
f56	80256
f57	75008
f58	63232
f59	64512
f60	64512
f61	66048
f62	64512
f63	58368
f64	58368


Time taken = 392.644579 seconds


Disk read time = 210.018154 seconds
