F1	7723006639
F0	2149165056
f1	1828000160
f2	46406944
f3	15386912
f4	11123744
f5	10390336
f6	10588000
f7	11072832
f8	11652448
f9	12200032
f10	12808128
f11	13343936
f12	13848864
f13	14172928
f14	14402368
f15	14350304
f16	14071968
f17	13475424
f18	12524064
f19	11416928
f20	10101024
f21	8705472
f22	7262720
f23	5924384
f24	4690048
f25	3616544
f26	2768288
f27	2046240
f28	1501696
f29	1099104
f30	796768
f31	588192
f32	440064
f33	346784
f34	278400
f35	237792
f36	210720
f37	189568
f38	176768
f39	166048
f40	157280
f41	155808
f42	144864
f43	137984
f44	127200
f45	125696
f46	120224
f47	110784
f48	110176
f49	103968
f50	97920
f51	92928
f52	89952
f53	83840
f54	79616
f55	76704
f56	76736
f57	73440
f58	68608
f59	65312
f60	62880
f61	64416
f62	62016
f63	57408
f64	59136


Time taken = 540.216712 seconds


Disk read time = 140.583819 seconds
